score,is_normal,is_knownfault
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
1.0,0,1
0.99777985,0,1
0.9914432,0,1
0.9990094,0,1
0.9993378,0,1
0.99955446,0,1
0.99840236,0,1
0.99976575,0,1
0.9999812,0,1
0.9992681,0,1
0.9987761,0,1
0.99606264,0,1
0.99522746,0,1
0.9982262,0,1
0.99907243,0,1
0.9988722,0,1
0.99440885,0,1
0.9971671,0,1
0.99975073,0,1
0.9991555,0,1
0.99954754,0,1
0.99966276,0,1
0.9996828,0,1
0.99918354,0,1
0.9999475,0,1
0.9999832,0,1
0.99903625,0,1
0.9936006,0,1
0.99983317,0,1
0.9999677,0,1
0.99994016,0,1
0.9991529,0,1
0.99987954,0,1
0.99936515,0,1
0.9988953,0,1
0.9992598,0,1
0.99986,0,1
0.9995537,0,1
0.9980957,0,1
0.99993026,0,1
0.9995492,0,1
0.9992384,0,1
0.99994886,0,1
0.9996241,0,1
0.99981767,0,1
0.9998752,0,1
0.99967927,0,1
0.9998637,0,1
0.99995595,0,1
0.99929196,0,1
0.99835783,0,1
0.9999132,0,1
0.9999549,0,1
0.99976104,0,1
0.9999261,0,1
0.99942964,0,1
0.9999011,0,1
0.9999043,0,1
0.99495065,0,1
0.99884236,0,1
0.9996847,0,1
0.9992064,0,1
0.999406,0,1
0.9885462,0,1
0.9980469,0,1
0.99955475,0,1
0.9991748,0,1
0.99966866,0,1
0.9996628,0,1
0.9997468,0,1
0.99968576,0,1
0.9995133,0,1
0.99985534,0,1
0.9937085,0,1
0.9993243,0,1
0.9996792,0,1
0.9973544,0,1
0.999138,0,1
0.9997483,0,1
0.99996585,0,1
0.99995816,0,1
0.9997338,0,1
0.9997291,0,1
0.99982035,0,1
0.99918187,0,1
0.99615353,0,1
0.99712086,0,1
0.9981993,0,1
0.99992764,0,1
0.9998098,0,1
0.98775995,0,1
0.99452955,0,1
0.98679036,0,1
0.8195406,0,1
0.9969267,0,1
0.99846363,0,1
0.9993639,0,1
0.9990765,0,1
0.9990474,0,1
0.99216515,0,1
0.9992331,0,1
0.9999259,0,1
0.9987594,0,1
0.9982397,0,1
0.9999251,0,1
0.9998811,0,1
0.99942625,0,1
0.9994633,0,1
0.99732584,0,1
0.9980951,0,1
0.99985725,0,1
0.99994856,0,1
0.9999817,0,1
0.9999626,0,1
0.9997223,0,1
0.9995952,0,1
0.999641,0,1
0.999784,0,1
0.9997775,0,1
0.999914,0,1
0.99957204,0,1
0.99781036,0,1
0.99861145,0,1
0.99814457,0,1
0.9962588,0,1
0.9997383,0,1
0.99997777,0,1
0.99984986,0,1
0.9997228,0,1
0.9974237,0,1
0.99556184,0,1
0.99980944,0,1
0.99945545,0,1
0.9999523,0,1
0.99995434,0,1
0.9994717,0,1
0.9968733,0,1
0.9952938,0,1
0.9977697,0,1
0.99990255,0,1
0.99974597,0,1
0.9991443,0,1
0.99914753,0,1
0.9996853,0,1
0.99924004,0,1
0.9992711,0,1
0.99973005,0,1
0.9996733,0,1
0.99982494,0,1
0.9982627,0,1
0.9933751,0,1
0.99725175,0,1
0.9963593,0,1
0.9994925,0,1
0.99854195,0,1
0.99819255,0,1
0.9998521,0,1
0.998713,0,1
0.9982747,0,1
0.99560666,0,1
0.99962366,0,1
0.99987924,0,1
0.99963844,0,1
0.9995472,0,1
0.9997956,0,1
0.9990418,0,1
0.9960681,0,1
0.9996124,0,1
0.99985784,0,1
0.9998842,0,1
0.9999631,0,1
0.99996144,0,1
0.99955124,0,1
0.999427,0,1
0.99756646,0,1
0.9967526,0,1
0.99968135,0,1
0.99916947,0,1
0.9998489,0,1
0.99837065,0,1
0.9978805,0,1
0.99860245,0,1
0.9999269,0,1
0.9999458,0,1
0.9995652,0,1
0.99963814,0,1
0.9925429,0,1
0.9993318,0,1
0.9998482,0,1
0.9997643,0,1
0.99662906,0,1
0.98356444,0,1
0.99526644,0,1
0.982383,0,1
0.9942894,0,1
0.9994161,0,1
0.9991372,0,1
0.99862933,0,1
0.99972814,0,1
0.99993473,0,1
0.99975145,0,1
0.9999462,0,1
0.99983525,0,1
0.99934465,0,1
0.999893,0,1
0.9991552,0,1
0.9971832,0,1
0.9997529,0,1
0.99886346,0,1
0.99757916,0,1
0.99965733,0,1
0.9994911,0,1
0.9996728,0,1
0.9993446,0,1
0.99880177,0,1
0.99965507,0,1
0.9994186,0,1
0.9956338,0,1
0.9979265,0,1
0.9997588,0,1
0.99992126,0,1
0.99866885,0,1
0.99966925,0,1
0.99993575,0,1
0.99992037,0,1
0.9997155,0,1
0.9992853,0,1
0.99941134,0,1
0.9998473,0,1
0.99990875,0,1
0.9993349,0,1
0.9830309,0,1
0.9836553,0,1
0.9986466,0,1
0.9998789,0,1
0.9996157,0,1
0.9997279,0,1
0.9997725,0,1
0.9999642,0,1
0.99995005,0,1
0.9997746,0,1
0.9997921,0,1
0.98852104,0,1
0.9841552,0,1
0.99959415,0,1
0.9998157,0,1
0.99983495,0,1
0.9996271,0,1
0.998744,0,1
0.99847645,0,1
0.9997809,0,1
0.9995866,0,1
0.9996912,0,1
0.9990218,0,1
0.9993126,0,1
0.9987508,0,1
0.9996299,0,1
0.99766296,0,1
0.9976256,0,1
0.9997735,0,1
0.9999,0,1
0.99815536,0,1
0.95477,0,1
0.9926751,0,1
0.9960724,0,1
0.9998389,0,1
0.9993945,0,1
0.99907494,0,1
0.9999061,0,1
0.9996445,0,1
0.9996018,0,1
0.99977326,0,1
0.9998714,0,1
0.9996173,0,1
0.9952562,0,1
0.9985616,0,1
0.9998791,0,1
0.9995831,0,1
0.9996949,0,1
0.99874836,0,1
0.9999484,0,1
0.9992492,0,1
0.9990954,0,1
0.9988117,0,1
0.9994511,0,1
0.9996677,0,1
0.9981109,0,1
0.99952215,0,1
0.9997396,0,1
0.9997631,0,1
0.99989206,0,1
0.9992631,0,1
0.9996943,0,1
0.9999651,0,1
0.99980414,0,1
0.99871045,0,1
0.9999148,0,1
0.9986072,0,1
0.9994497,0,1
0.9999623,0,1
0.9998009,0,1
0.99923366,0,1
0.9999106,0,1
0.9999392,0,1
0.9993353,0,1
0.99926233,0,1
0.99993515,0,1
0.9996993,0,1
0.9988918,0,1
0.9999785,0,1
0.9999513,0,1
0.999384,0,1
0.99992967,0,1
0.9999649,0,1
0.9998885,0,1
0.9999519,0,1
0.9996902,0,1
0.996312,0,1
0.9995875,0,1
0.99996954,0,1
0.99992967,0,1
0.99973017,0,1
0.99952555,0,1
0.9999226,0,1
0.9995081,0,1
0.9891562,0,1
0.99931353,0,1
0.9994855,0,1
0.9992335,0,1
0.9992437,0,1
0.9995641,0,1
0.9982057,0,1
0.99908614,0,1
0.9995323,0,1
0.99924636,0,1
0.99968743,0,1
0.99976313,0,1
0.99943084,0,1
0.99956435,0,1
0.999561,0,1
0.9995027,0,1
0.99385655,0,1
0.99819404,0,1
0.99631566,0,1
0.9988341,0,1
0.9979053,0,1
0.99516845,0,1
0.9992112,0,1
0.9996898,0,1
0.9998733,0,1
0.99965,0,1
0.9992411,0,1
0.999109,0,1
0.9997689,0,1
0.99994755,0,1
0.99995255,0,1
0.9992489,0,1
0.999894,0,1
0.999987,0,1
0.99968994,0,1
0.9990526,0,1
0.9986042,0,1
0.9998225,0,1
0.9999253,0,1
0.9997198,0,1
0.9997625,0,1
0.9998552,0,1
0.99992883,0,1
0.99985236,0,1
0.9998888,0,1
0.99997646,0,1
0.9999889,0,1
0.99972296,0,1
0.9990018,0,1
0.99979156,0,1
0.99992824,0,1
0.99883693,0,1
0.99613047,0,1
0.9993576,0,1
0.9979778,0,1
0.9977821,0,1
0.9998748,0,1
0.9997157,0,1
0.99825954,0,1
0.9974577,0,1
0.9966371,0,1
0.99768096,0,1
0.9976634,0,1
0.9982678,0,1
0.9894103,0,1
0.9941432,0,1
0.99784887,0,1
0.9992344,0,1
0.9995525,0,1
0.99963146,0,1
0.99437344,0,1
0.9997218,0,1
0.9997475,0,1
0.9994791,0,1
0.99998105,0,1
0.99986136,0,1
0.9994243,0,1
0.9995745,0,1
0.99924743,0,1
0.99979323,0,1
0.9995074,0,1
0.9998751,0,1
0.99994445,0,1
0.9998297,0,1
0.9987699,0,1
0.9996036,0,1
0.99986094,0,1
0.99606436,0,1
0.9971788,0,1
0.9998698,0,1
0.999847,0,1
0.9996081,0,1
0.9982019,0,1
0.99949384,0,1
0.9998056,0,1
0.99996316,0,1
0.9999725,0,1
0.9994364,0,1
0.9980137,0,1
0.9983339,0,1
0.99891466,0,1
0.99903154,0,1
0.99858195,0,1
0.9992821,0,1
0.9927511,0,1
0.991567,0,1
0.99937755,0,1
0.9997733,0,1
0.9997269,0,1
0.99900013,0,1
0.9969624,0,1
0.99937814,0,1
0.9975564,0,1
0.9983417,0,1
0.99614596,0,1
0.9811293,0,1
0.99973327,0,1
0.9999342,0,1
0.99718547,0,1
0.99952424,0,1
0.99996793,0,1
0.9999811,0,1
0.99997884,0,1
0.99986696,0,1
0.9986405,0,1
0.99969715,0,1
0.9999149,0,1
0.99994296,0,1
0.999716,0,1
0.9997952,0,1
0.99972624,0,1
0.9999556,0,1
0.9999601,0,1
0.9998987,0,1
0.9999172,0,1
0.9993038,0,1
0.99954855,0,1
0.9998896,0,1
0.9981195,0,1
0.9944401,0,1
0.9996019,0,1
0.999786,0,1
0.9990364,0,1
0.9995614,0,1
0.99959713,0,1
0.9995505,0,1
0.9999556,0,1
0.9999611,0,1
0.99995995,0,1
0.99946254,0,1
0.9996494,0,1
0.99867874,0,1
0.99875414,0,1
0.99991786,0,1
0.99956316,0,1
0.99534976,0,1
0.995793,0,1
0.9969671,0,1
0.9998706,0,1
0.99996567,0,1
0.9996042,0,1
0.99961144,0,1
0.9950449,0,1
0.99334306,0,1
0.99219465,0,1
0.99651307,0,1
0.99951583,0,1
0.99898314,0,1
0.9983627,0,1
0.9998062,0,1
0.9998936,0,1
0.99953324,0,1
0.9912159,0,1
0.99785215,0,1
0.99983734,0,1
0.99974304,0,1
0.99848735,0,1
0.9996613,0,1
0.9998991,0,1
0.99991715,0,1
0.9998967,0,1
0.9995753,0,1
0.9989836,0,1
0.9988619,0,1
0.9995605,0,1
0.9992346,0,1
0.99743915,0,1
0.99987155,0,1
0.99974585,0,1
0.9990379,0,1
0.9991907,0,1
0.9980051,0,1
0.998335,0,1
0.99926156,0,1
0.9980059,0,1
0.9983477,0,1
0.99879456,0,1
0.9928907,0,1
0.9933733,0,1
0.9677575,0,1
0.98958796,0,1
0.9978002,0,1
0.9974169,0,1
0.9995696,0,1
0.99972177,0,1
0.99980265,0,1
0.9998843,0,1
0.9999253,0,1
0.9998413,0,1
0.9999952,0,1
0.9998964,0,1
0.99923474,0,1
0.9991526,0,1
0.991339,0,1
0.99430025,0,1
0.99847704,0,1
0.99866647,0,1
0.99934006,0,1
0.99855226,0,1
0.9978772,0,1
0.9966364,0,1
0.9997475,0,1
0.99990475,0,1
0.9989894,0,1
0.99986476,0,1
0.9996711,0,1
0.99829453,0,1
0.9993105,0,1
0.9997933,0,1
0.99981624,0,1
0.99640995,0,1
0.99688786,0,1
0.9999262,0,1
0.99979824,0,1
0.9987721,0,1
0.99882686,0,1
0.999325,0,1
0.999573,0,1
0.99818945,0,1
0.9995274,0,1
0.99997306,0,1
0.9996091,0,1
0.99985373,0,1
0.9997354,0,1
0.99694467,0,1
0.9982785,0,1
0.99959695,0,1
0.9999435,0,1
0.9998281,0,1
0.9971377,0,1
0.9988865,0,1
0.99951994,0,1
0.9997819,0,1
0.9982444,0,1
0.9965431,0,1
0.9970645,0,1
0.99967355,0,1
0.9986977,0,1
0.9991535,0,1
0.9995654,0,1
0.9995486,0,1
0.9986167,0,1
0.9803772,0,1
0.9997905,0,1
0.9998148,0,1
0.999707,0,1
0.99939704,0,1
0.99953866,0,1
0.999935,0,1
0.9998221,0,1
0.99892163,0,1
0.999817,0,1
0.99989825,0,1
0.9998153,0,1
0.9998782,0,1
0.99986404,0,1
0.9981065,0,1
0.999959,0,1
0.9999078,0,1
0.9997844,0,1
0.99903923,0,1
0.99861634,0,1
0.9995752,0,1
0.99940443,0,1
0.99977386,0,1
0.99994296,0,1
0.9995007,0,1
0.9989073,0,1
0.99995446,0,1
0.9998096,0,1
0.99982244,0,1
0.99987614,0,1
0.99970514,0,1
0.99499446,0,1
0.93972117,0,1
0.9966333,0,1
0.9994294,0,1
0.99918824,0,1
0.99919695,0,1
0.99987143,0,1
0.99965584,0,1
0.9962342,0,1
0.9949392,0,1
0.9995414,0,1
0.9991208,0,1
0.99923635,0,1
0.999968,0,1
0.99988556,0,1
0.9997018,0,1
0.9987912,0,1
0.9975035,0,1
0.99916357,0,1
0.9964255,0,1
0.9977805,0,1
0.99437505,0,1
0.993697,0,1
0.996673,0,1
0.9954106,0,1
0.99868745,0,1
0.999814,0,1
0.99845415,0,1
0.99873847,0,1
0.9993801,0,1
0.9994219,0,1
0.99962324,0,1
0.99998486,0,1
0.9999835,0,1
0.98128283,0,1
0.9803459,0,1
0.99883205,0,1
0.9920818,0,1
0.97981805,0,1
0.99690753,0,1
0.9943807,0,1
0.9804467,0,1
0.9934954,0,1
0.9996149,0,1
0.9999196,0,1
0.99992675,0,1
0.9991129,0,1
0.9958899,0,1
0.99611896,0,1
0.99934703,0,1
0.9997557,0,1
0.9942857,0,1
0.996758,0,1
0.99945885,0,1
0.9990565,0,1
0.9994896,0,1
0.9998374,0,1
0.9998437,0,1
0.9924732,0,1
0.99186724,0,1
0.9993634,0,1
0.99969393,0,1
0.9997773,0,1
0.9993186,0,1
0.9979739,0,1
0.9972535,0,1
0.99948466,0,1
0.99985284,0,1
0.9996207,0,1
0.99890614,0,1
0.999984,0,1
0.99990916,0,1
0.998119,0,1
0.99793977,0,1
0.99567485,0,1
0.9801559,0,1
0.99902433,0,1
0.99985886,0,1
0.9987903,0,1
0.9996208,0,1
0.99939495,0,1
0.9990297,0,1
0.9999545,0,1
0.9993208,0,1
0.9986176,0,1
0.9994371,0,1
0.99687004,0,1
0.9999379,0,1
0.99992317,0,1
0.99996656,0,1
0.9991727,0,1
0.99791384,0,1
0.99987906,0,1
0.999847,0,1
0.99995077,0,1
0.9997332,0,1
0.9987553,0,1
0.9961711,0,1
0.9997135,0,1
0.9986904,0,1
0.9992591,0,1
0.9995188,0,1
0.99914044,0,1
0.99979323,0,1
0.999625,0,1
0.9994623,0,1
0.9997922,0,1
0.9975748,0,1
0.9979939,0,1
0.99949706,0,1
0.9984953,0,1
0.99975103,0,1
0.9993195,0,1
0.99879897,0,1
0.99995494,0,1
0.99997514,0,1
0.99943924,0,1
0.9969525,0,1
0.9963183,0,1
0.9994228,0,1
0.9995409,0,1
0.99895716,0,1
0.9996169,0,1
0.99966514,0,1
